year,program,program_desc,plans,plans_desc,admit_year,nenrolled
2016,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2007,1
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2015,9
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2014,8
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2013,1
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2012,7
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2011,2
2015,9650,PhD Mathematical Sciences Inst,9650XPHD,PhD Mathematical Sciences Inst,2007,1
2022,9650,PhD Mathematical Sciences Inst,9680XPHD,PhD ResSchl Physics,2019,1
2022,9650,PhD Mathematical Sciences Inst,9680XPHD,PhD ResSchl Physics,2018,1
2021,9650,PhD Mathematical Sciences Inst,9680XPHD,PhD ResSchl Physics,2019,1
2021,9650,PhD Mathematical Sciences Inst,9680XPHD,PhD ResSchl Physics,2018,1
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2022,4
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2021,12
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2020,7
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2019,13
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2018,9
2022,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,3
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2021,12
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2020,7
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2019,13
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2018,10
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,9
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,2
2021,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,1
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2020,7
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2019,13
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2018,10
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,11
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,4
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,1
2020,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,1
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2019,12
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2018,10
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,11
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,9
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,4
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,1
2019,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2012,1
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2018,11
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,11
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,9
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,5
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,4
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2013,1
2018,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2012,2
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2017,12
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,10
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,5
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,7
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2013,5
2017,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2012,2
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2016,11
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,5
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,7
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2013,6
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2012,5
2016,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2011,2
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2015,5
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2014,7
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2013,7
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2012,8
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2011,5
2015,9670,PhD RS Astronomy & Astrophys,9670XPHD,PhD RS Astronomy & Astrophys,2010,2
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2022,12
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2021,27
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2020,18
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2019,29
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2018,23
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2017,22
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2016,3
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2015,3
2022,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2012,1
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2021,26
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2020,19
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2019,31
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2018,29
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2017,33
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2016,10
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2015,5
2021,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2012,2
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2020,20
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2019,33
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2018,29
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2017,37
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2016,19
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2015,19
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2014,2
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2013,1
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2012,2
2020,9680,PhD ResSchl Physics,9680XPHD,PhD ResSchl Physics,2009,1
2018,9680,PhD RS Physics & Engineering,9060XPHD_9680XPHD,PhD RS Phys & Engineering PhD Science,2017,1
2017,9680,PhD RS Physics & Engineering,9060XPHD_9680XPHD,PhD RS Phys & Engineering PhD Science,2017,1
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2019,33
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2018,29
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2017,40
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2016,22
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2015,33
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2014,5
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2013,9
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2012,2
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2009,1
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2008,1
2019,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2006,1
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2018,29
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2017,40
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2016,21
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2015,41
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2014,16
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2013,20
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2012,5
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2011,2
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2009,1
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2008,1
2018,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2006,1
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2017,41
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2016,22
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2015,42
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2014,18
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2013,32
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2012,11
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2011,4
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2010,1
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2009,5
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2008,2
2017,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2006,1
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2016,21
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2015,43
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2014,18
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2013,38
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2012,32
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2011,9
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2010,2
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2009,7
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2008,1
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2006,1
2016,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2003,1
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2015,43
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2014,18
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2013,39
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2012,40
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2011,19
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2010,6
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2009,8
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2008,2
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2006,1
2015,9680,PhD RS Physics & Engineering,9680XPHD,PhD RS Phys & Engineering,2003,2
2017,9710,PhD John Curtin Sch Med Rsch,8710XMPHIL_9710XPHD,MPhil John Curtin Sch Med Rsch PhD John Curtin Sch.Med.Rsch,2014,1
2016,9710,PhD John Curtin Sch Med Rsch,8710XMPHIL_9710XPHD,MPhil John Curtin Sch Med Rsch PhD John Curtin Sch.Med.Rsch,2014,1
2015,9710,PhD John Curtin Sch Med Rsch,8710XMPHIL_9710XPHD,MPhil John Curtin Sch Med Rsch PhD John Curtin Sch.Med.Rsch,2014,1
2019,9710,PhD John Curtin Sch Med Rsch,9066XPHD_9710XPHD,PhD John Curtin Sch.Med.Rsch PhD RS Biology,2015,1
2018,9710,PhD John Curtin Sch Med Rsch,9066XPHD_9710XPHD,PhD John Curtin Sch.Med.Rsch PhD RS Biology,2015,1
2017,9710,PhD John Curtin Sch Med Rsch,9066XPHD_9710XPHD,PhD John Curtin Sch.Med.Rsch PhD RS Biology,2015,1
2016,9710,PhD John Curtin Sch Med Rsch,9066XPHD_9710XPHD,PhD John Curtin Sch.Med.Rsch PhD RS Biology,2015,1
2022,9710,PhD John Curtin Sch Med Rsch,9070XPHD,PhD Eng & Comp Sci,2017,1
2021,9710,PhD John Curtin Sch Med Rsch,9070XPHD,PhD Eng & Comp Sci,2017,1
2017,9710,PhD John Curtin Sch Med Rsch,9602XPHD_9710XPHD,"PhD John Curtin Sch.Med.Rsch PhD, RS Population Health",2017,1
2015,9710,PhD John Curtin Sch Med Rsch,9620XPHD_9710XPHD,PhD John Curtin Sch.Med.Rsch PhD Research School Chemistry,2014,1
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2022,6
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2021,18
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2020,18
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2019,23
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2018,11
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,13
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,2
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,1
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,1
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,1
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2021,18
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2020,18
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2019,25
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2018,13
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,22
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,4
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,2
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,1
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,1
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,2
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2020,18
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2019,26
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2018,14
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,28
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,8
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,4
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,1
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,1
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,2
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2019,26
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2018,15
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,29
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,12
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,10
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,10
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,1
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,4
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2018,16
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,27
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,12
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,11
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,15
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,2
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,5
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2011,1
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2009,1
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2017,27
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,15
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,13
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,15
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,8
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,6
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2011,3
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2010,1
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2009,2
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2016,18
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,16
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,17
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,12
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,9
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2011,7
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2010,3
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2009,4
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2015,17
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2014,17
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2013,13
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2012,12
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2011,14
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2010,7
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2009,5
2015,9710,PhD John Curtin Sch Med Rsch,9710XPHD,PhD John Curtin Sch.Med.Rsch,2008,1
2022,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2021,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2020,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2015,1
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2019,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2015,1
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2018,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2015,1
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2017,1
2017,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2015,1
2016,9710,PhD John Curtin Sch Med Rsch,9710XPHD_9910XPHD,PhD John Curtin Sch.Med.Rsch PhD Medicine,2015,1
2019,9710,PhD John Curtin Sch Med Rsch,9910XPHD,PhD Medicine,2016,1
2018,9710,PhD John Curtin Sch Med Rsch,9910XPHD,PhD Medicine,2016,1
2017,9710,PhD John Curtin Sch Med Rsch,9910XPHD,PhD Medicine,2016,1
2015,9722,PhD NCEPH Inst of Pop Health,9560XPHD,PhD Regulation Justice & Dip,2013,1
2022,9722,PhD NCEPH Inst of Pop Health,9722XPHD,"PhD NCEPH, Inst of Pop Hlth",2011,1
